,link,predicted label
43,https://www.hamshahrionline.ir/news/503928/تصاویر-جزئیات-جدید-از-موفقیت-ماهواره-ای-سپاه-کدام-آیه-روی,2
44,https://www.hamshahrionline.ir/news/503915/فهرست-متقاضیان-وام-یک-میلیون-تومانی-تحویل-بانک-مرکزی-شد-وام,7
45,https://www.hamshahrionline.ir/news/503900/موافقت-مجلس-با-کلیات-طرح-اصلاح-قوانین-انتخابات-متن-کامل-طرح,2
46,https://www.hamshahrionline.ir/news/503877/پرتاب-موفق-نخستین-ماهواره-نظامی-جمهوری-اسلامی-ایران-توسط-سپاه,2
47,https://www.hamshahrionline.ir/news/503842/دو-کاندیدای-احتمالی-اصلاح-طلبان-بعد-از-پایان-کرونا-برای-انتخابات,2
48,https://www.hamshahrionline.ir/news/503839/تشکر-فرمانده-معظم-کل-قوا-از-عملکرد-سپاه-پاسداران-انقلاب-اسلامی,2
49,https://www.hamshahrionline.ir/news/503829/روایت-کرملین-از-تماس-تلفنی-پوتین-و-روحانی,11
50,https://www.hamshahrionline.ir/news/503819/توضیحات-دادستان-کردستان-درباره-اجرای-حکم-قصاص-جوان-سقزی,2
51,https://www.hamshahrionline.ir/news/503783/تأیید-تخلف-در-پرونده-ارزهای-دولتی-ماجرا-چیست-بالاخره-دلاری,7
52,https://www.hamshahrionline.ir/news/503790/تعجب-صادقی-از-خبررسانی-خبرگزاری-اصولگرا-درباره-محکومیتش-حکمم,7
53,https://www.hamshahrionline.ir/news/503786/سپهبد-قرنی-از-کودتا-تا-ترور-تصاویر-تاریخی-مراسم-ترحیم-قرنی,7
54,https://www.hamshahrionline.ir/news/503803/واکنش-آیت-الله-جزایری-به-اظهارات-منتسب-به-او-درباره-امام-زمان,11
55,https://www.hamshahrionline.ir/news/503801/بازخوانی-پیام-امام-خمینی-به-سپاه-پاسداران-وارد-سیاست-نشوید,7
56,https://www.hamshahrionline.ir/news/503774/چه-کسی-پیگیر-پرونده-محمود-صادقی-و-محکومیتش-بود-ارتباطی-به,7
57,https://www.hamshahrionline.ir/news/503772/جنجال-های-سیاسی-جهانپور-آقای-سخنگو-چطور-از-آمار-کرونا-به-چین,11
58,https://www.hamshahrionline.ir/news/503800/انتقاد-وزیر-احمدی-نژاد-از-دولت-روحانی-کرونا-را-اول-جدی-نگرفتند,11
59,https://www.hamshahrionline.ir/news/503798/مدارس-و-دانشگاه-ها-تا-پایان-سال-تحصیلی-تعطیل-باشند,11
60,https://www.hamshahrionline.ir/news/503954/هوای-پایتخت-امروز-مطلوب-است,6
61,https://www.hamshahrionline.ir/news/503944/کرونا-فراموش-شد-ادامه-فعالیت-بازار-فروش-جانوران-زنده-و-وحشی,8
62,https://www.hamshahrionline.ir/news/503913/ایجاد-۵۰-دریاچه-جدید-در-کشور-پس-از-بارندگی-های-اخیر,6
63,https://www.hamshahrionline.ir/news/503859/پساب-های-تصفیه-شده-به-دریاچه-ارومیه-سرایز-می-شود,6
64,https://www.hamshahrionline.ir/news/503668/جزئیات-مرگ-شترهای-جاسک-نمونه-کبد-شترها-به-آزمایشگاه-ارسال-شد,5
65,https://www.hamshahrionline.ir/news/503583/علت-نورهای-آبی-عجیب-در-برخی-سواحل-چیست,5
66,https://www.hamshahrionline.ir/news/503460/در-کدام-استان-های-کشور-باران-می-بارد,6
67,https://www.hamshahrionline.ir/news/503525/توصیه-های-یک-دامپزشک-در-فصل-زادآوری-حیات-وحش,5
68,https://www.hamshahrionline.ir/news/503503/هوای-مطلوب-در-پایتخت,6
69,https://www.hamshahrionline.ir/news/503552/فیلم-کویر-در-مرکز-ایران-دریا-شد-ورود-آب-به-تل-شیطان-پس-از,6
70,https://www.hamshahrionline.ir/news/503395/زمین-در-بهترین-شرایط-خود-طی-۵۰-سال-گذشته,5
71,https://www.hamshahrionline.ir/news/503223/قصه-های-درختی,10
72,https://www.hamshahrionline.ir/news/503127/متخصصان-در-روز-جهانی-زمین-گردهم-می-آیند,6
73,https://www.hamshahrionline.ir/news/503063/کیفیت-هوای-تهران-قابل-قبول-است,6
74,https://www.hamshahrionline.ir/news/503106/هشدار-سازمان-هواشناسی-نسبت-متلاطم-شدن-دریا-افزایش-ارتفاع-موج,5
75,https://www.hamshahrionline.ir/news/503026/بارش-ها-تا-پایان-هفته-ادامه-دارد-کدام-مناطق-کاهش-دما-دارند,6
76,https://www.hamshahrionline.ir/news/502935/پاسخی-به-یک-ادعای-عجیب-کرونا-بر-زلزله-ها-هم-اثر-گذاشته-است,8
77,https://www.hamshahrionline.ir/news/502653/ورود-دو-سامانه-بارشی-جدید-طی-هفته,6
78,https://www.hamshahrionline.ir/news/502773/حمایت-۱۰-میلیون-یورویی-برای-احیای-تالاب-های-بین-المللی-هامون,5
79,https://www.hamshahrionline.ir/news/502791/امپراتوری-پنگوئن-ها-در-شهر-کیپ-تاون-به-دنبال-شیوع-کرونا,6
80,https://www.hamshahrionline.ir/news/502560/آلودگی-شدید-هوا-در-کی-یف,5
81,https://www.hamshahrionline.ir/news/502692/تهران-نخستین-ماه-سال-را-بدون-هوای-ناسالم-پشت-سر-گذاشت,6
82,https://www.hamshahrionline.ir/news/502822/ایران-اولویت-سازمان-محیط-زیست-برای-تکثیر-در-اسارت-است,5
83,https://www.hamshahrionline.ir/news/502410/پسماندهای-کرونایی-با-خودروهای-مخصوص-حمل-می-شود,6
84,https://www.hamshahrionline.ir/news/502056/۱۷-آوریل-روز-جهانی-خفاش-ها-مبارک,6
85,https://www.hamshahrionline.ir/news/502313/حمایت-سازمان-ملل-متحد-از-سرمایه-گذاری-سبز,5
86,https://www.hamshahrionline.ir/news/502247/بارش-شدید-باران-در-۸-استان-در-سه-روز-آینده,6
87,https://www.hamshahrionline.ir/news/502194/چرا-آلاینده-ناکس-در-تهران-طی-روزهای-کرونایی-تغییری-نکرده-است,6
88,https://www.hamshahrionline.ir/news/502298/کیفیت-هوای-تهران-چگونه-است,5
89,https://www.hamshahrionline.ir/news/502180/کاهش-۴۵-درصدی-آلودگی-هوا-در-شهرهای-اروپایی,6
90,https://www.hamshahrionline.ir/news/504116/قهرمان-شطرنج-دنیا-فیروزجا-عصبی-ام-کرد-می-خواستم-او-را-له-کنم,3
91,https://www.hamshahrionline.ir/news/504062/مالک-شهر-خودرو-پرسپولیس-را-تهدید-کرد,0
92,https://www.hamshahrionline.ir/news/503250/راه-اندازی-کتابخانه-ورزش-در-منطقه۱۸,10
93,https://www.hamshahrionline.ir/news/504048/جواب-رد-طارمی-به-پیشنهاد-نجومی-چینی-ها,0
94,https://www.hamshahrionline.ir/news/504037/عکس-پاسخ-سخت-آزمون-و-طارمی-به-کری-خوانی-سرمربی-چین,0
95,https://www.hamshahrionline.ir/news/504031/اسلامیان-تاج-در-آینده-ای-نزدیک-برمی-گردد,0
96,https://www.hamshahrionline.ir/news/504006/پیراهن-اسطورۀ-بسکتبال-جهان-۲۱۶-هزار-دلار-برای-امور-خیریه-فروخته,0
97,https://www.hamshahrionline.ir/news/503995/فروش-امتیاز-نام-نیوکمپ-برای-کمک-به-بحران-کرونا,0
98,https://www.hamshahrionline.ir/news/503989/فرار-دقیقه-نودی-پرسپولیس-از-محکومیت-در-پرونده-بودیمیر,10
99,https://www.hamshahrionline.ir/news/503966/ملی-پوش-فوتبال-زنان-لژیونر-شدنم-را-باور-نمی-کردند-سعید-آذری,0
100,https://www.hamshahrionline.ir/news/503970/عکس-بهترین-روزهای-زندگی-مهدی-طارمی-از-زبان-خودش,10
101,https://www.hamshahrionline.ir/news/503918/تاریخ-پلی-آف-یورو-و-لیگ-ملتهای-یوفا-مشخص-شد,0
102,https://www.hamshahrionline.ir/news/503935/قلعه-نویی-بزرگواری-که-قرارداد-10-میلیاردی-اش-را-حساب-نمی-کند,0
103,https://www.hamshahrionline.ir/news/503905/اختلاف-۱۰-میلیارد-تومانی-پرسپولیس-و-کارگزار-رسمی-برند-باشگاه,0
104,https://www.hamshahrionline.ir/news/503899/تصمیمات-جدید-وزارت-ورزش-برای-فعالیت-های-ورزشی,10
105,https://www.hamshahrionline.ir/news/503885/نامزدی-یک-کشور-برای-میزبانی-متمرکز-لیگ-قهرمانان-درغرب-آسیا,0
106,https://www.hamshahrionline.ir/news/503879/آزمون-بهترین-لژیونر-لیگ-روسیه,0
107,https://www.hamshahrionline.ir/news/503802/حسین-روحانی-در-ایران-زود-پیر-می-شوید-اینجا-برای-تیم-گرفتن,0
108,https://www.hamshahrionline.ir/news/503755/عکس-خاطره-بازی-هاشمیان-با-پیراهن-ستارگان-فوتبال,0
109,https://www.hamshahrionline.ir/news/503749/نیازمند-اگر-قسمت-شود-به-اروپا-می-روم,10
110,https://www.hamshahrionline.ir/news/503742/بیل-یک-فصل-دیگر-در-رئال-ماندنی-شد,10
111,https://www.hamshahrionline.ir/news/503738/فیلم-رویش-گل-در-زمین-تمرین-استقلال,8
112,https://www.hamshahrionline.ir/news/503735/همشهری-TV-بارسلونا-بعد-از-کرونا-کهکشانی-می-شود,10
113,https://www.hamshahrionline.ir/news/503719/اساسنامه-فدراسیون-فوتبال-نیازی-به-تصویب-هیئت-دولت-ندارد,0
114,https://www.hamshahrionline.ir/news/503705/گرانترین-بازیکن-تاریخ-اتلتیکو-در-راه-منچستر,10
115,https://www.hamshahrionline.ir/news/503718/شکایت-قلعه-نویی-از-پیروانی,10
116,https://www.hamshahrionline.ir/news/503676/مناقشه-ژاپن-و-کمیته-بین-المللی-المپیک,10
117,https://www.hamshahrionline.ir/news/503666/تعیین-قیمت-نجومی-برای-فروش-سردار-آزمون,0
118,https://www.hamshahrionline.ir/news/503643/انتقاد-ماتیوس-از-روند-مذاکرات-با-نویر,0
119,https://www.hamshahrionline.ir/news/503616/قائمشهر-یک-جشن-قهرمانی-به-پرسپولیس-بدهکار-شد,0
120,https://www.hamshahrionline.ir/news/504045/بورس-سبزپوش-شد-صعود-۱۵-هزار-واحدی-شاخص-کل,9
121,https://www.hamshahrionline.ir/news/504003/قیمت-نفت-در-آستانه-صعودی-شدن-قرار-گرفت,1
122,https://www.hamshahrionline.ir/news/503948/ریزش-سنگین-بورس-های-جهان,10
123,https://www.hamshahrionline.ir/news/503794/تصاویر-بهترین-و-خاص-ترین-خودروهای-پلیس-در-دنیا,10
124,https://www.hamshahrionline.ir/news/503795/هزینه-خرید-مسکن-حوالی-میدان-رسالت-چقدر-است,1
125,https://www.hamshahrionline.ir/news/503785/جوجه-کش-کیست-اگر-شما-ندیده-بودید-دلیل-بر-نبودن-نبود,9
126,https://www.hamshahrionline.ir/news/503788/پرداخت-وام-ازدواج-۵۰-میلیون-تومانی-به-کجا-رسید,1
127,https://www.hamshahrionline.ir/news/503780/نشست-غیر-رسمی-اوپکی-ها-و-غیراوپکی-ها-برگزار-شد,1
128,https://www.hamshahrionline.ir/news/503776/تازه-ترین-قیمت-تسهیلات-مسکن-زوجین-تهرانی-برای-وام۲۴۰-میلیونی,9
129,https://www.hamshahrionline.ir/news/503787/کدام-خودروها-از-گمرک-ترخیص-می-شوند,1
130,https://www.hamshahrionline.ir/news/503784/قیمت-نفت-ایران-هیچ-ارتباطی-با-نفت-آمریکا-ندارد,1
131,https://www.hamshahrionline.ir/news/503796/۴میلیون-کارگر-با-بیمه-خاص-جامانده-از-حمایت-های-کرونایی,1
132,https://www.hamshahrionline.ir/news/503750/پشت-پرده-تصمیم-بانک-ها-نرخ-سود-سالانه-هم-تغییر-کرد,9
133,https://www.hamshahrionline.ir/news/503338/قیمت-ها-در-سایه-کرونا-رو-به-افزایش-است,1
134,https://www.hamshahrionline.ir/news/503625/دلایل-کاهش-قیمت-سکه-در-روزهای-اخیر-طلافروشان-اجازه-فروش-سکه,9
135,https://www.hamshahrionline.ir/news/503683/خانه-هایی-که-با-۴۰۰-تا-۶۰۰-میلیون-تومان-می-توان-در-تهران-خرید,1
136,https://www.hamshahrionline.ir/news/503739/تمهیدات-ویژه-برای-تدارک-کالا-در-ماه-رمضان,1
137,https://www.hamshahrionline.ir/news/503733/جزئیات-تعدیل-سهمیه-سوخت-جانبازان,1
138,https://www.hamshahrionline.ir/news/503604/کاهش-قیمت-نفت-سکه-را-گران-کرد-مراقب-سکه-های-جعلی-باشید,9
139,https://www.hamshahrionline.ir/news/503731/جزئیات-طرح-فاصله-گذاری-جدید-در-قطارها-دو-نفر-در-هر-کوپه,3
140,https://www.hamshahrionline.ir/news/503725/دلار-و-سکه-گران-شد-آخرین-نرخ-ها-از-بازار-طلا-ارز-و-سکه,9
141,https://www.hamshahrionline.ir/news/503692/روند-بورس-چه-زمانی-معکوس-می-شود-افزایش-شدید-ریسک-در-بازار,1
142,https://www.hamshahrionline.ir/news/503670/جزئیات-وام-۱۰۰-میلیون-تومانی-ازدواج-تاریخ-ازدواج-و-نحوه-بازپرداخت,1
143,https://www.hamshahrionline.ir/news/503677/کاهش-تاریخی-قیمت-نفت-آمریکا-چه-تاثیری-بر-بازار-ایران-دارد,9
144,https://www.hamshahrionline.ir/news/503658/سقوط-نفت-برنت-به-زیر-۲۰-دلار,1
145,https://www.hamshahrionline.ir/news/503637/بورس-مرز-۷۲۶-هزار-واحد-را-رد-کرد-بازار-سرمایه-بی-توجه-به-ریزش,9
146,https://www.hamshahrionline.ir/news/503621/دلار-۱۰۰-تومان-گران-شد-جدیدترین-قیمت-ارزها,1
147,https://www.hamshahrionline.ir/news/503539/جدیدترین-قیمت-خودروهای-داخلی-تیبا-۸۷-۰۰۰-۰۰۰-تومان,1
148,https://www.hamshahrionline.ir/news/503536/خرید-اوراق-کرونا-در-فرابورس-یک-ماه-دیگر-تمدید-شد,1
149,https://www.hamshahrionline.ir/news/503532/مباشرت-در-جرم-کارکنان-بانکی-در-صورت-عدم-گزارش-تخلف-مالیاتی,9
150,https://www.hamshahrionline.ir/news/504024/تحلیلگران-پاسخ-می-دهند-با-مرگ-کیم-کره-شمالی-متلاشی-می-شود,3
151,https://www.hamshahrionline.ir/news/503902/واکنش-عجیب-رسانه-های-کره-شمالی-درباره-وضعیت-جسمانی-کیم-جونگ-اون,8
152,https://www.hamshahrionline.ir/news/503771/ترفند-بایدن-برای-پیروزی-بر-ترامپ-اوباما-به-کاخ-سفید-بازمی-گردد,3
153,https://www.hamshahrionline.ir/news/503767/پایان-قرنطینه-کرونا-برای-کودکان-بازگشایی-مدارس-ابتدایی-در-فرانسه,3
154,https://www.hamshahrionline.ir/news/503804/واکنش-ترامپ-به-وضعیت-رهبر-کره-شمالی-گرین-کارتی-ها-شامل-قانون,8
155,https://www.hamshahrionline.ir/news/503792/غیبت-مشکوک-کیم-جونگ-اون-از-ماجرای-نامه-رهبر-کره-شمالی-به-ترامپ,12
156,https://www.hamshahrionline.ir/news/503789/شمار-موارد-عفونت-با-کرونا-از-۲-۵-میلیون-گذشت-کودکان-اسپانیا,8
157,https://www.hamshahrionline.ir/news/503737/رهبر-کره-شمالی-دچار-مرگ-مغزی-شده-است,3
158,https://www.hamshahrionline.ir/news/503748/عکس-روز-عروسی-در-ووهان,8
159,https://www.hamshahrionline.ir/news/503746/عکس-روز-مون-سن-میشل-در-قرنطینه,10
160,https://www.hamshahrionline.ir/news/503744/عکس-روز-آزمایشگاه-سیار-کرونا,8
161,https://www.hamshahrionline.ir/news/503641/آمریکا-ترکیه-را-با-کاتسا-تهدید-کرد,8
162,https://www.hamshahrionline.ir/news/503730/فیلم-آلودگی-شبکه-آب-پاریس-به-ویروس-کرونا,8
163,https://www.hamshahrionline.ir/news/503682/جنجال-دوباره-مفتی-مصری-افطار-کردن-با-شراب-روزه-را-باطل-نمی-کند,3
164,https://www.hamshahrionline.ir/news/503586/جزئیات-عملیات-حشد-العبی-علیه-داعش-۱۰-سرکرده-برجسته-داعش-کشته,8
165,https://www.hamshahrionline.ir/news/503546/عربستان-ممنوعیت-اقامه-نماز-در-حرمین-شریفین-را-تمدید-کرد,3
166,https://www.hamshahrionline.ir/news/502866/دلایل-موفقیت-چشمگیر-هنگ-کنک-در-مقابله-با-کرونا,3
167,https://www.hamshahrionline.ir/news/503453/۱۰-کشور-اصلی-درگیر-کرونا-جدیدترین-آمار-مبتلایان-و-فوتی-ها,8
168,https://www.hamshahrionline.ir/news/502941/افشاگری-واشنگتن-پست-از-معامله-پشت-پرده-ترامپ-با-پکن-فرماندار,11
169,https://www.hamshahrionline.ir/news/503321/فیلم-درگیری-لفظی-ترامپ-با-یک-خبرنگار-لطفا-صدایت-را-پایین-بیاور,8
170,https://www.hamshahrionline.ir/news/503306/پیشنهاد-عجیب-آمریکا-به-عراق-در-مورد-ایران,8
171,https://www.hamshahrionline.ir/news/503328/نیاز-به-آزمایش-گسترده-و-ردیابی-تماس-ها-در-پایان-قرنطینه-سازمان,8
172,https://www.hamshahrionline.ir/news/503308/افشاگری-مجری-زن-الجزیره-از-آزار-و-اذیت-عربستانی-ها-به-خاطر-پرونده,8
173,https://www.hamshahrionline.ir/news/503286/عکس-روز-گرفتن-تست-کرونا,8
174,https://www.hamshahrionline.ir/news/503281/مادری-که-۱۷-فرزندش-را-به-کرونا-مبتلا-کرد,10
175,https://www.hamshahrionline.ir/news/503280/عکس-روز-درس-خواندن-از-راه-دور,8
176,https://www.hamshahrionline.ir/news/503270/یک-آمار-حیرت-انگیز-چند-نفر-در-جهان-در-قرنطینه-هستند,8
177,https://www.hamshahrionline.ir/news/503239/هشدار-مرکل-درباره-موج-دوم-کرونا-گشایش-کاسبی-های-خرد-در-آلمان,8
178,https://www.hamshahrionline.ir/news/503170/عکس-زمانه-کرونا-و-صف-آرایی-مبارزان-آزادی-و-سلامتی,8
179,https://www.hamshahrionline.ir/news/503481/هشدار-بدافزار-سارق-دوباره-فعال-شد,8
180,https://www.hamshahrionline.ir/news/503292/انتقاد-انجمن-صنفی-روزنامه-نگاران-تهران-از-اتهام-زنی-به-خبرنگاران,3
181,https://www.hamshahrionline.ir/news/502924/حمله-هکری-به-سامانه-های-۲-شرکت-هواپیمایی-ایران-چه-اطلاعاتی,8
182,https://www.hamshahrionline.ir/news/502524/برنده-مسابقه-جهانی-عکس-های-مطبوعاتی-سخن-صریح,10
183,https://www.hamshahrionline.ir/news/502431/همشهری-TV-چطور-به-صورت-مجازی-ماسک-بزنیم,10
184,https://www.hamshahrionline.ir/news/502060/استفاده-از-دستبند-الکترونیک-برای-فاصله-گذاری-اجتماعی,10
185,https://www.hamshahrionline.ir/news/502050/واکنش-رویترز-به-متفاوت-ترین-رژه-روز-ارتش-ایران,10
186,https://www.hamshahrionline.ir/news/501742/آیفون-۲۰۲۰-SE-با-قیمت-۴۰۰-دلار-رونمایی-شد,10
187,https://www.hamshahrionline.ir/news/501698/ببینید-قرنطینه-تهران-به-روایت-نیویورکر,10
188,https://www.hamshahrionline.ir/news/501339/ماجرای-شکایت-وزارت-ارتباطات-از-رائفی-پور-پشت-پرده-ماجرایی-که,12
189,https://www.hamshahrionline.ir/news/501359/واکنش-کیهان-به-اظهارات-مرعشی-درباره-اختیارات-رئیس-جمهوری-و-رهبری,11
190,https://www.hamshahrionline.ir/news/501293/شکایت-از-رائفی-پور-به-خاطر-سامانه-پارازیت-خطرناک-هادیان,3
191,https://www.hamshahrionline.ir/news/501197/VPN-قانونی-چطور-و-از-سوی-کدام-نهاد-به-اشخاص-واگذار-می-شود,11
192,https://www.hamshahrionline.ir/news/501079/جهرمی-برایم-رزومه-بفرستید-۵۵۰-نفر-استخدام-می-شوند-شخصا-پیگیری,10
193,https://www.hamshahrionline.ir/news/500947/تولید-سریال-اسراییلی-با-نام-تهران-زندگی-جوانان-ضد-رژیم-از,3
194,https://www.hamshahrionline.ir/news/500483/دادوستدهای-نو-در-فضای-رسانه-ای,8
195,https://www.hamshahrionline.ir/news/500359/فیلم-چگونه-صدا-و-سیما-مانع-اصلی-توسعه-اینترنت-شده-است,3
196,https://www.hamshahrionline.ir/news/500068/حمله-کیهان-به-جهانپور-به-خاطر-چینی-ها-فرصت-طلبان-واکنش-محترمانه,11
197,https://www.hamshahrionline.ir/news/499771/ویروس-کرونا-اپل-و-گوگل-را-متحد-کرد,8
198,https://www.hamshahrionline.ir/news/499774/اپل-و-گوگل-برای-تکنولوژی-ردیابی-تماس-کووید-۱۹-همکاری-می-کنند,8
199,https://www.hamshahrionline.ir/news/499757/مجله-تایم-با-پنج-جلد-ویژه-مبارزان-کرونا-منتشر-شد,8
200,https://www.hamshahrionline.ir/news/499579/آیفون-۱۲-طراحی-در-چهار-مدل-منحصر-به-فرد,8
201,https://www.hamshahrionline.ir/news/499553/آمادگی-بخش-خصوصی-برای-رفع-مشکل-فرکانس-و-افزایش-کیفیت-اینترنت,10
202,https://www.hamshahrionline.ir/news/499184/روزنامه-ها-ویروس-کرونا-را-منتقل-نمی-کنند,3
203,https://www.hamshahrionline.ir/news/498906/گوگل-با-انتشار-اطلاعات-تردد-مردم-به-نبرد-با-کرونا-رفت,10
204,https://www.hamshahrionline.ir/news/499004/روزنامه-ها-و-نشریات-چاپی-از-۲۳-فروردین-منتشر-می-شوند,8
205,https://www.hamshahrionline.ir/news/498684/انتقاد-کیهان-از-چراغ-سبز-رئیس-جمهور-اهرم-زور-هم-کارساز-است,12
206,https://www.hamshahrionline.ir/news/498282/ارتقای-رایگان-اینترنت-خانگی-به-۱۶-مگابیت-جزئیات-وعده-جدید-وزیر,8
207,https://www.hamshahrionline.ir/news/498245/توقف-چاپ-نسخه-کاغذی-حیات-روزنامه-ها-را-به-خطر-می-اندازد,3
208,https://www.hamshahrionline.ir/news/498213/پر-دانلودترین-اپلیکیشن-های-جهان-را-بشناسید,8
209,https://www.hamshahrionline.ir/news/503828/بحران-کرونا-و-مزایای-تله-مدیسین,3
