,link,predicted label
26,https://www.hamshahrionline.ir/news/494035/پیشنهاد-یک-نماینده-به-خودروهای-غیر-بومی-بنزین-ندهید,9
27,https://www.hamshahrionline.ir/news/493878/سفر-نروید-هفته-اول-فروردین-اوج-اپیدمی-کرونا-در-ایران-است,1
28,https://www.hamshahrionline.ir/news/493894/عکس-وضعیت-عجیب-عوارضی-تهران-قم-مردم-کرونا-را-جدی-نگرفته-اند,9
29,https://www.hamshahrionline.ir/news/493784/فیلم-ترافیک-در-جاده-های-هراز-و-فیروزکوه-مردمی-که-توجهی-به,10
30,https://www.hamshahrionline.ir/news/504089/پاسخ-توییتری-وزیر-ارتباطات-به-خبرنگار-AP-درباره-برنامه-فضایی,1
31,https://www.hamshahrionline.ir/news/504032/معلوم-نیست-وام-یک-میلیونی-به-حساب-چه-کسانی-رفته-است,11
32,https://www.hamshahrionline.ir/news/503988/فساد-ساختاری-تراژدی-هولناکی-که-شرکت-های-داروسازی-رانتی-برای,1
33,https://www.hamshahrionline.ir/news/504053/فیلم-تصاویر-جدید-و-جزئیات-بیشتر-از-پرتاب-ماهواره-نور,0
34,https://www.hamshahrionline.ir/news/504023/روحانی-فردی-بعد-گزارش-اشتباهش-عذرخواهی-کرده-اما-عده-ای-دنبال,1
35,https://www.hamshahrionline.ir/news/504009/گسترش-قلمرو-سپاه-به-فضا-سرلشکر-سلامی-امروز-می-توانیم-جهان,0
36,https://www.hamshahrionline.ir/news/504013/عکس-دست-نوشته-فرمانده-کل-سپاه-پس-از-پرتاب-ماهواره-بر-قاصد,0
37,https://www.hamshahrionline.ir/news/504014/روایت-روحانی-از-تماس-هایی-که-ساعت-۱۲-شب-با-وزارتخانه-ها-می-گیرد,1
38,https://www.hamshahrionline.ir/news/504005/نخستین-فیلم-از-پرتاب-موفق-اولین-ماهواره-نظامی-ایران,0
39,https://www.hamshahrionline.ir/news/503983/درگیری-لفظی-شدید-بن-سلمان-و-پوتین-بر-سر-نفت,1
40,https://www.hamshahrionline.ir/news/503973/جزئیات-نخستین-واریزی-تسهیلات-کرونایی-در-آخر-هفته-تسهیلات-بلاعوض,11
41,https://www.hamshahrionline.ir/news/503977/پزشکیان-چطور-نماینده-بداند-به-چه-جرمی-ردصلاحیت-شده-خلاف-شرع,1
42,https://www.hamshahrionline.ir/news/503933/برخی-کاسب-کرونا-شده-اند-واکنش-به-شوک-نفتی-اخیر-عبادات-رمضان,1
43,https://www.hamshahrionline.ir/news/503928/تصاویر-جزئیات-جدید-از-موفقیت-ماهواره-ای-سپاه-کدام-آیه-روی,0
44,https://www.hamshahrionline.ir/news/503915/فهرست-متقاضیان-وام-یک-میلیون-تومانی-تحویل-بانک-مرکزی-شد-وام,11
45,https://www.hamshahrionline.ir/news/503900/موافقت-مجلس-با-کلیات-طرح-اصلاح-قوانین-انتخابات-متن-کامل-طرح,1
46,https://www.hamshahrionline.ir/news/503877/پرتاب-موفق-نخستین-ماهواره-نظامی-جمهوری-اسلامی-ایران-توسط-سپاه,0
47,https://www.hamshahrionline.ir/news/503842/دو-کاندیدای-احتمالی-اصلاح-طلبان-بعد-از-پایان-کرونا-برای-انتخابات,1
48,https://www.hamshahrionline.ir/news/503839/تشکر-فرمانده-معظم-کل-قوا-از-عملکرد-سپاه-پاسداران-انقلاب-اسلامی,0
49,https://www.hamshahrionline.ir/news/503829/روایت-کرملین-از-تماس-تلفنی-پوتین-و-روحانی,1
50,https://www.hamshahrionline.ir/news/503819/توضیحات-دادستان-کردستان-درباره-اجرای-حکم-قصاص-جوان-سقزی,1
51,https://www.hamshahrionline.ir/news/503783/تأیید-تخلف-در-پرونده-ارزهای-دولتی-ماجرا-چیست-بالاخره-دلاری,1
52,https://www.hamshahrionline.ir/news/503790/تعجب-صادقی-از-خبررسانی-خبرگزاری-اصولگرا-درباره-محکومیتش-حکمم,1
53,https://www.hamshahrionline.ir/news/503786/سپهبد-قرنی-از-کودتا-تا-ترور-تصاویر-تاریخی-مراسم-ترحیم-قرنی,1
54,https://www.hamshahrionline.ir/news/503803/واکنش-آیت-الله-جزایری-به-اظهارات-منتسب-به-او-درباره-امام-زمان,1
55,https://www.hamshahrionline.ir/news/503801/بازخوانی-پیام-امام-خمینی-به-سپاه-پاسداران-وارد-سیاست-نشوید,0
56,https://www.hamshahrionline.ir/news/503774/چه-کسی-پیگیر-پرونده-محمود-صادقی-و-محکومیتش-بود-ارتباطی-به,1
57,https://www.hamshahrionline.ir/news/503772/جنجال-های-سیاسی-جهانپور-آقای-سخنگو-چطور-از-آمار-کرونا-به-چین,1
58,https://www.hamshahrionline.ir/news/503800/انتقاد-وزیر-احمدی-نژاد-از-دولت-روحانی-کرونا-را-اول-جدی-نگرفتند,1
59,https://www.hamshahrionline.ir/news/503798/مدارس-و-دانشگاه-ها-تا-پایان-سال-تحصیلی-تعطیل-باشند,12
60,https://www.hamshahrionline.ir/news/503954/هوای-پایتخت-امروز-مطلوب-است,8
61,https://www.hamshahrionline.ir/news/503944/کرونا-فراموش-شد-ادامه-فعالیت-بازار-فروش-جانوران-زنده-و-وحشی,3
62,https://www.hamshahrionline.ir/news/503913/ایجاد-۵۰-دریاچه-جدید-در-کشور-پس-از-بارندگی-های-اخیر,2
63,https://www.hamshahrionline.ir/news/503859/پساب-های-تصفیه-شده-به-دریاچه-ارومیه-سرایز-می-شود,2
64,https://www.hamshahrionline.ir/news/503668/جزئیات-مرگ-شترهای-جاسک-نمونه-کبد-شترها-به-آزمایشگاه-ارسال-شد,1
65,https://www.hamshahrionline.ir/news/503583/علت-نورهای-آبی-عجیب-در-برخی-سواحل-چیست,2
66,https://www.hamshahrionline.ir/news/503460/در-کدام-استان-های-کشور-باران-می-بارد,1
67,https://www.hamshahrionline.ir/news/503525/توصیه-های-یک-دامپزشک-در-فصل-زادآوری-حیات-وحش,3
68,https://www.hamshahrionline.ir/news/503503/هوای-مطلوب-در-پایتخت,8
69,https://www.hamshahrionline.ir/news/503552/فیلم-کویر-در-مرکز-ایران-دریا-شد-ورود-آب-به-تل-شیطان-پس-از,2
70,https://www.hamshahrionline.ir/news/503395/زمین-در-بهترین-شرایط-خود-طی-۵۰-سال-گذشته,1
71,https://www.hamshahrionline.ir/news/503223/قصه-های-درختی,1
72,https://www.hamshahrionline.ir/news/503127/متخصصان-در-روز-جهانی-زمین-گردهم-می-آیند,1
73,https://www.hamshahrionline.ir/news/503063/کیفیت-هوای-تهران-قابل-قبول-است,8
74,https://www.hamshahrionline.ir/news/503106/هشدار-سازمان-هواشناسی-نسبت-متلاطم-شدن-دریا-افزایش-ارتفاع-موج,10
75,https://www.hamshahrionline.ir/news/503026/بارش-ها-تا-پایان-هفته-ادامه-دارد-کدام-مناطق-کاهش-دما-دارند,1
76,https://www.hamshahrionline.ir/news/502935/پاسخی-به-یک-ادعای-عجیب-کرونا-بر-زلزله-ها-هم-اثر-گذاشته-است,1
77,https://www.hamshahrionline.ir/news/502653/ورود-دو-سامانه-بارشی-جدید-طی-هفته,10
78,https://www.hamshahrionline.ir/news/502773/حمایت-۱۰-میلیون-یورویی-برای-احیای-تالاب-های-بین-المللی-هامون,1
79,https://www.hamshahrionline.ir/news/502791/امپراتوری-پنگوئن-ها-در-شهر-کیپ-تاون-به-دنبال-شیوع-کرونا,2
80,https://www.hamshahrionline.ir/news/502560/آلودگی-شدید-هوا-در-کی-یف,2
81,https://www.hamshahrionline.ir/news/502692/تهران-نخستین-ماه-سال-را-بدون-هوای-ناسالم-پشت-سر-گذاشت,8
82,https://www.hamshahrionline.ir/news/502822/ایران-اولویت-سازمان-محیط-زیست-برای-تکثیر-در-اسارت-است,1
83,https://www.hamshahrionline.ir/news/502410/پسماندهای-کرونایی-با-خودروهای-مخصوص-حمل-می-شود,6
84,https://www.hamshahrionline.ir/news/502056/۱۷-آوریل-روز-جهانی-خفاش-ها-مبارک,1
85,https://www.hamshahrionline.ir/news/502313/حمایت-سازمان-ملل-متحد-از-سرمایه-گذاری-سبز,1
86,https://www.hamshahrionline.ir/news/502247/بارش-شدید-باران-در-۸-استان-در-سه-روز-آینده,10
87,https://www.hamshahrionline.ir/news/502194/چرا-آلاینده-ناکس-در-تهران-طی-روزهای-کرونایی-تغییری-نکرده-است,9
88,https://www.hamshahrionline.ir/news/502298/کیفیت-هوای-تهران-چگونه-است,8
89,https://www.hamshahrionline.ir/news/502180/کاهش-۴۵-درصدی-آلودگی-هوا-در-شهرهای-اروپایی,2
90,https://www.hamshahrionline.ir/news/504116/قهرمان-شطرنج-دنیا-فیروزجا-عصبی-ام-کرد-می-خواستم-او-را-له-کنم,1
91,https://www.hamshahrionline.ir/news/504062/مالک-شهر-خودرو-پرسپولیس-را-تهدید-کرد,1
92,https://www.hamshahrionline.ir/news/503250/راه-اندازی-کتابخانه-ورزش-در-منطقه۱۸,1
93,https://www.hamshahrionline.ir/news/504048/جواب-رد-طارمی-به-پیشنهاد-نجومی-چینی-ها,1
94,https://www.hamshahrionline.ir/news/504037/عکس-پاسخ-سخت-آزمون-و-طارمی-به-کری-خوانی-سرمربی-چین,2
95,https://www.hamshahrionline.ir/news/504031/اسلامیان-تاج-در-آینده-ای-نزدیک-برمی-گردد,1
96,https://www.hamshahrionline.ir/news/504006/پیراهن-اسطورۀ-بسکتبال-جهان-۲۱۶-هزار-دلار-برای-امور-خیریه-فروخته,1
97,https://www.hamshahrionline.ir/news/503995/فروش-امتیاز-نام-نیوکمپ-برای-کمک-به-بحران-کرونا,1
98,https://www.hamshahrionline.ir/news/503989/فرار-دقیقه-نودی-پرسپولیس-از-محکومیت-در-پرونده-بودیمیر,1
99,https://www.hamshahrionline.ir/news/503966/ملی-پوش-فوتبال-زنان-لژیونر-شدنم-را-باور-نمی-کردند-سعید-آذری,1
100,https://www.hamshahrionline.ir/news/503970/عکس-بهترین-روزهای-زندگی-مهدی-طارمی-از-زبان-خودش,1
101,https://www.hamshahrionline.ir/news/503918/تاریخ-پلی-آف-یورو-و-لیگ-ملتهای-یوفا-مشخص-شد,1
102,https://www.hamshahrionline.ir/news/503935/قلعه-نویی-بزرگواری-که-قرارداد-10-میلیاردی-اش-را-حساب-نمی-کند,1
103,https://www.hamshahrionline.ir/news/503905/اختلاف-۱۰-میلیارد-تومانی-پرسپولیس-و-کارگزار-رسمی-برند-باشگاه,1
104,https://www.hamshahrionline.ir/news/503899/تصمیمات-جدید-وزارت-ورزش-برای-فعالیت-های-ورزشی,1
105,https://www.hamshahrionline.ir/news/503885/نامزدی-یک-کشور-برای-میزبانی-متمرکز-لیگ-قهرمانان-درغرب-آسیا,1
106,https://www.hamshahrionline.ir/news/503879/آزمون-بهترین-لژیونر-لیگ-روسیه,1
107,https://www.hamshahrionline.ir/news/503802/حسین-روحانی-در-ایران-زود-پیر-می-شوید-اینجا-برای-تیم-گرفتن,1
108,https://www.hamshahrionline.ir/news/503755/عکس-خاطره-بازی-هاشمیان-با-پیراهن-ستارگان-فوتبال,13
109,https://www.hamshahrionline.ir/news/503749/نیازمند-اگر-قسمت-شود-به-اروپا-می-روم,1
110,https://www.hamshahrionline.ir/news/503742/بیل-یک-فصل-دیگر-در-رئال-ماندنی-شد,3
111,https://www.hamshahrionline.ir/news/503738/فیلم-رویش-گل-در-زمین-تمرین-استقلال,3
112,https://www.hamshahrionline.ir/news/503735/همشهری-TV-بارسلونا-بعد-از-کرونا-کهکشانی-می-شود,1
113,https://www.hamshahrionline.ir/news/503719/اساسنامه-فدراسیون-فوتبال-نیازی-به-تصویب-هیئت-دولت-ندارد,1
114,https://www.hamshahrionline.ir/news/503705/گرانترین-بازیکن-تاریخ-اتلتیکو-در-راه-منچستر,1
115,https://www.hamshahrionline.ir/news/503718/شکایت-قلعه-نویی-از-پیروانی,1
116,https://www.hamshahrionline.ir/news/503676/مناقشه-ژاپن-و-کمیته-بین-المللی-المپیک,1
117,https://www.hamshahrionline.ir/news/503666/تعیین-قیمت-نجومی-برای-فروش-سردار-آزمون,1
118,https://www.hamshahrionline.ir/news/503643/انتقاد-ماتیوس-از-روند-مذاکرات-با-نویر,1
119,https://www.hamshahrionline.ir/news/503616/قائمشهر-یک-جشن-قهرمانی-به-پرسپولیس-بدهکار-شد,1
120,https://www.hamshahrionline.ir/news/504045/بورس-سبزپوش-شد-صعود-۱۵-هزار-واحدی-شاخص-کل,3
121,https://www.hamshahrionline.ir/news/504003/قیمت-نفت-در-آستانه-صعودی-شدن-قرار-گرفت,5
122,https://www.hamshahrionline.ir/news/503948/ریزش-سنگین-بورس-های-جهان,1
123,https://www.hamshahrionline.ir/news/503794/تصاویر-بهترین-و-خاص-ترین-خودروهای-پلیس-در-دنیا,6
124,https://www.hamshahrionline.ir/news/503795/هزینه-خرید-مسکن-حوالی-میدان-رسالت-چقدر-است,3
125,https://www.hamshahrionline.ir/news/503785/جوجه-کش-کیست-اگر-شما-ندیده-بودید-دلیل-بر-نبودن-نبود,1
126,https://www.hamshahrionline.ir/news/503788/پرداخت-وام-ازدواج-۵۰-میلیون-تومانی-به-کجا-رسید,11
127,https://www.hamshahrionline.ir/news/503780/نشست-غیر-رسمی-اوپکی-ها-و-غیراوپکی-ها-برگزار-شد,1
128,https://www.hamshahrionline.ir/news/503776/تازه-ترین-قیمت-تسهیلات-مسکن-زوجین-تهرانی-برای-وام۲۴۰-میلیونی,11
129,https://www.hamshahrionline.ir/news/503787/کدام-خودروها-از-گمرک-ترخیص-می-شوند,6
130,https://www.hamshahrionline.ir/news/503784/قیمت-نفت-ایران-هیچ-ارتباطی-با-نفت-آمریکا-ندارد,5
131,https://www.hamshahrionline.ir/news/503796/۴میلیون-کارگر-با-بیمه-خاص-جامانده-از-حمایت-های-کرونایی,1
132,https://www.hamshahrionline.ir/news/503750/پشت-پرده-تصمیم-بانک-ها-نرخ-سود-سالانه-هم-تغییر-کرد,1
133,https://www.hamshahrionline.ir/news/503338/قیمت-ها-در-سایه-کرونا-رو-به-افزایش-است,3
134,https://www.hamshahrionline.ir/news/503625/دلایل-کاهش-قیمت-سکه-در-روزهای-اخیر-طلافروشان-اجازه-فروش-سکه,5
135,https://www.hamshahrionline.ir/news/503683/خانه-هایی-که-با-۴۰۰-تا-۶۰۰-میلیون-تومان-می-توان-در-تهران-خرید,11
136,https://www.hamshahrionline.ir/news/503739/تمهیدات-ویژه-برای-تدارک-کالا-در-ماه-رمضان,3
137,https://www.hamshahrionline.ir/news/503733/جزئیات-تعدیل-سهمیه-سوخت-جانبازان,1
138,https://www.hamshahrionline.ir/news/503604/کاهش-قیمت-نفت-سکه-را-گران-کرد-مراقب-سکه-های-جعلی-باشید,5
139,https://www.hamshahrionline.ir/news/503731/جزئیات-طرح-فاصله-گذاری-جدید-در-قطارها-دو-نفر-در-هر-کوپه,4
140,https://www.hamshahrionline.ir/news/503725/دلار-و-سکه-گران-شد-آخرین-نرخ-ها-از-بازار-طلا-ارز-و-سکه,5
141,https://www.hamshahrionline.ir/news/503692/روند-بورس-چه-زمانی-معکوس-می-شود-افزایش-شدید-ریسک-در-بازار,3
142,https://www.hamshahrionline.ir/news/503670/جزئیات-وام-۱۰۰-میلیون-تومانی-ازدواج-تاریخ-ازدواج-و-نحوه-بازپرداخت,11
143,https://www.hamshahrionline.ir/news/503677/کاهش-تاریخی-قیمت-نفت-آمریکا-چه-تاثیری-بر-بازار-ایران-دارد,5
144,https://www.hamshahrionline.ir/news/503658/سقوط-نفت-برنت-به-زیر-۲۰-دلار,5
145,https://www.hamshahrionline.ir/news/503637/بورس-مرز-۷۲۶-هزار-واحد-را-رد-کرد-بازار-سرمایه-بی-توجه-به-ریزش,3
146,https://www.hamshahrionline.ir/news/503621/دلار-۱۰۰-تومان-گران-شد-جدیدترین-قیمت-ارزها,5
147,https://www.hamshahrionline.ir/news/503539/جدیدترین-قیمت-خودروهای-داخلی-تیبا-۸۷-۰۰۰-۰۰۰-تومان,6
148,https://www.hamshahrionline.ir/news/503536/خرید-اوراق-کرونا-در-فرابورس-یک-ماه-دیگر-تمدید-شد,3
149,https://www.hamshahrionline.ir/news/503532/مباشرت-در-جرم-کارکنان-بانکی-در-صورت-عدم-گزارش-تخلف-مالیاتی,1
150,https://www.hamshahrionline.ir/news/504024/تحلیلگران-پاسخ-می-دهند-با-مرگ-کیم-کره-شمالی-متلاشی-می-شود,4
151,https://www.hamshahrionline.ir/news/503902/واکنش-عجیب-رسانه-های-کره-شمالی-درباره-وضعیت-جسمانی-کیم-جونگ-اون,4
152,https://www.hamshahrionline.ir/news/503771/ترفند-بایدن-برای-پیروزی-بر-ترامپ-اوباما-به-کاخ-سفید-بازمی-گردد,1
153,https://www.hamshahrionline.ir/news/503767/پایان-قرنطینه-کرونا-برای-کودکان-بازگشایی-مدارس-ابتدایی-در-فرانسه,1
154,https://www.hamshahrionline.ir/news/503804/واکنش-ترامپ-به-وضعیت-رهبر-کره-شمالی-گرین-کارتی-ها-شامل-قانون,4
155,https://www.hamshahrionline.ir/news/503792/غیبت-مشکوک-کیم-جونگ-اون-از-ماجرای-نامه-رهبر-کره-شمالی-به-ترامپ,4
156,https://www.hamshahrionline.ir/news/503789/شمار-موارد-عفونت-با-کرونا-از-۲-۵-میلیون-گذشت-کودکان-اسپانیا,4
157,https://www.hamshahrionline.ir/news/503737/رهبر-کره-شمالی-دچار-مرگ-مغزی-شده-است,4
158,https://www.hamshahrionline.ir/news/503748/عکس-روز-عروسی-در-ووهان,2
159,https://www.hamshahrionline.ir/news/503746/عکس-روز-مون-سن-میشل-در-قرنطینه,2
160,https://www.hamshahrionline.ir/news/503744/عکس-روز-آزمایشگاه-سیار-کرونا,2
161,https://www.hamshahrionline.ir/news/503641/آمریکا-ترکیه-را-با-کاتسا-تهدید-کرد,4
162,https://www.hamshahrionline.ir/news/503730/فیلم-آلودگی-شبکه-آب-پاریس-به-ویروس-کرونا,2
163,https://www.hamshahrionline.ir/news/503682/جنجال-دوباره-مفتی-مصری-افطار-کردن-با-شراب-روزه-را-باطل-نمی-کند,1
164,https://www.hamshahrionline.ir/news/503586/جزئیات-عملیات-حشد-العبی-علیه-داعش-۱۰-سرکرده-برجسته-داعش-کشته,1
165,https://www.hamshahrionline.ir/news/503546/عربستان-ممنوعیت-اقامه-نماز-در-حرمین-شریفین-را-تمدید-کرد,1
166,https://www.hamshahrionline.ir/news/502866/دلایل-موفقیت-چشمگیر-هنگ-کنک-در-مقابله-با-کرونا,1
167,https://www.hamshahrionline.ir/news/503453/۱۰-کشور-اصلی-درگیر-کرونا-جدیدترین-آمار-مبتلایان-و-فوتی-ها,4
168,https://www.hamshahrionline.ir/news/502941/افشاگری-واشنگتن-پست-از-معامله-پشت-پرده-ترامپ-با-پکن-فرماندار,4
169,https://www.hamshahrionline.ir/news/503321/فیلم-درگیری-لفظی-ترامپ-با-یک-خبرنگار-لطفا-صدایت-را-پایین-بیاور,1
170,https://www.hamshahrionline.ir/news/503306/پیشنهاد-عجیب-آمریکا-به-عراق-در-مورد-ایران,4
171,https://www.hamshahrionline.ir/news/503328/نیاز-به-آزمایش-گسترده-و-ردیابی-تماس-ها-در-پایان-قرنطینه-سازمان,1
172,https://www.hamshahrionline.ir/news/503308/افشاگری-مجری-زن-الجزیره-از-آزار-و-اذیت-عربستانی-ها-به-خاطر-پرونده,1
173,https://www.hamshahrionline.ir/news/503286/عکس-روز-گرفتن-تست-کرونا,2
174,https://www.hamshahrionline.ir/news/503281/مادری-که-۱۷-فرزندش-را-به-کرونا-مبتلا-کرد,1
175,https://www.hamshahrionline.ir/news/503280/عکس-روز-درس-خواندن-از-راه-دور,2
176,https://www.hamshahrionline.ir/news/503270/یک-آمار-حیرت-انگیز-چند-نفر-در-جهان-در-قرنطینه-هستند,1
177,https://www.hamshahrionline.ir/news/503239/هشدار-مرکل-درباره-موج-دوم-کرونا-گشایش-کاسبی-های-خرد-در-آلمان,10
178,https://www.hamshahrionline.ir/news/503170/عکس-زمانه-کرونا-و-صف-آرایی-مبارزان-آزادی-و-سلامتی,1
179,https://www.hamshahrionline.ir/news/503481/هشدار-بدافزار-سارق-دوباره-فعال-شد,1
180,https://www.hamshahrionline.ir/news/503292/انتقاد-انجمن-صنفی-روزنامه-نگاران-تهران-از-اتهام-زنی-به-خبرنگاران,1
181,https://www.hamshahrionline.ir/news/502924/حمله-هکری-به-سامانه-های-۲-شرکت-هواپیمایی-ایران-چه-اطلاعاتی,1
182,https://www.hamshahrionline.ir/news/502524/برنده-مسابقه-جهانی-عکس-های-مطبوعاتی-سخن-صریح,1
183,https://www.hamshahrionline.ir/news/502431/همشهری-TV-چطور-به-صورت-مجازی-ماسک-بزنیم,1
184,https://www.hamshahrionline.ir/news/502060/استفاده-از-دستبند-الکترونیک-برای-فاصله-گذاری-اجتماعی,1
185,https://www.hamshahrionline.ir/news/502050/واکنش-رویترز-به-متفاوت-ترین-رژه-روز-ارتش-ایران,1
186,https://www.hamshahrionline.ir/news/501742/آیفون-۲۰۲۰-SE-با-قیمت-۴۰۰-دلار-رونمایی-شد,1
187,https://www.hamshahrionline.ir/news/501698/ببینید-قرنطینه-تهران-به-روایت-نیویورکر,1
188,https://www.hamshahrionline.ir/news/501339/ماجرای-شکایت-وزارت-ارتباطات-از-رائفی-پور-پشت-پرده-ماجرایی-که,1
189,https://www.hamshahrionline.ir/news/501359/واکنش-کیهان-به-اظهارات-مرعشی-درباره-اختیارات-رئیس-جمهوری-و-رهبری,1
190,https://www.hamshahrionline.ir/news/501293/شکایت-از-رائفی-پور-به-خاطر-سامانه-پارازیت-خطرناک-هادیان,1
191,https://www.hamshahrionline.ir/news/501197/VPN-قانونی-چطور-و-از-سوی-کدام-نهاد-به-اشخاص-واگذار-می-شود,13
192,https://www.hamshahrionline.ir/news/501079/جهرمی-برایم-رزومه-بفرستید-۵۵۰-نفر-استخدام-می-شوند-شخصا-پیگیری,1
193,https://www.hamshahrionline.ir/news/500947/تولید-سریال-اسراییلی-با-نام-تهران-زندگی-جوانان-ضد-رژیم-از,1
194,https://www.hamshahrionline.ir/news/500483/دادوستدهای-نو-در-فضای-رسانه-ای,1
195,https://www.hamshahrionline.ir/news/500359/فیلم-چگونه-صدا-و-سیما-مانع-اصلی-توسعه-اینترنت-شده-است,1
196,https://www.hamshahrionline.ir/news/500068/حمله-کیهان-به-جهانپور-به-خاطر-چینی-ها-فرصت-طلبان-واکنش-محترمانه,1
197,https://www.hamshahrionline.ir/news/499771/ویروس-کرونا-اپل-و-گوگل-را-متحد-کرد,1
198,https://www.hamshahrionline.ir/news/499774/اپل-و-گوگل-برای-تکنولوژی-ردیابی-تماس-کووید-۱۹-همکاری-می-کنند,1
199,https://www.hamshahrionline.ir/news/499757/مجله-تایم-با-پنج-جلد-ویژه-مبارزان-کرونا-منتشر-شد,1
200,https://www.hamshahrionline.ir/news/499579/آیفون-۱۲-طراحی-در-چهار-مدل-منحصر-به-فرد,1
201,https://www.hamshahrionline.ir/news/499553/آمادگی-بخش-خصوصی-برای-رفع-مشکل-فرکانس-و-افزایش-کیفیت-اینترنت,1
202,https://www.hamshahrionline.ir/news/499184/روزنامه-ها-ویروس-کرونا-را-منتقل-نمی-کنند,1
203,https://www.hamshahrionline.ir/news/498906/گوگل-با-انتشار-اطلاعات-تردد-مردم-به-نبرد-با-کرونا-رفت,1
204,https://www.hamshahrionline.ir/news/499004/روزنامه-ها-و-نشریات-چاپی-از-۲۳-فروردین-منتشر-می-شوند,1
205,https://www.hamshahrionline.ir/news/498684/انتقاد-کیهان-از-چراغ-سبز-رئیس-جمهور-اهرم-زور-هم-کارساز-است,2
206,https://www.hamshahrionline.ir/news/498282/ارتقای-رایگان-اینترنت-خانگی-به-۱۶-مگابیت-جزئیات-وعده-جدید-وزیر,1
207,https://www.hamshahrionline.ir/news/498245/توقف-چاپ-نسخه-کاغذی-حیات-روزنامه-ها-را-به-خطر-می-اندازد,1
208,https://www.hamshahrionline.ir/news/498213/پر-دانلودترین-اپلیکیشن-های-جهان-را-بشناسید,4
209,https://www.hamshahrionline.ir/news/503828/بحران-کرونا-و-مزایای-تله-مدیسین,1
