,link,predicted label
97,https://www.hamshahrionline.ir/news/503995/فروش-امتیاز-نام-نیوکمپ-برای-کمک-به-بحران-کرونا,1
98,https://www.hamshahrionline.ir/news/503989/فرار-دقیقه-نودی-پرسپولیس-از-محکومیت-در-پرونده-بودیمیر,12
99,https://www.hamshahrionline.ir/news/503966/ملی-پوش-فوتبال-زنان-لژیونر-شدنم-را-باور-نمی-کردند-سعید-آذری,9
100,https://www.hamshahrionline.ir/news/503970/عکس-بهترین-روزهای-زندگی-مهدی-طارمی-از-زبان-خودش,13
101,https://www.hamshahrionline.ir/news/503918/تاریخ-پلی-آف-یورو-و-لیگ-ملتهای-یوفا-مشخص-شد,1
102,https://www.hamshahrionline.ir/news/503935/قلعه-نویی-بزرگواری-که-قرارداد-10-میلیاردی-اش-را-حساب-نمی-کند,9
103,https://www.hamshahrionline.ir/news/503905/اختلاف-۱۰-میلیارد-تومانی-پرسپولیس-و-کارگزار-رسمی-برند-باشگاه,12
104,https://www.hamshahrionline.ir/news/503899/تصمیمات-جدید-وزارت-ورزش-برای-فعالیت-های-ورزشی,1
105,https://www.hamshahrionline.ir/news/503885/نامزدی-یک-کشور-برای-میزبانی-متمرکز-لیگ-قهرمانان-درغرب-آسیا,9
106,https://www.hamshahrionline.ir/news/503879/آزمون-بهترین-لژیونر-لیگ-روسیه,9
107,https://www.hamshahrionline.ir/news/503802/حسین-روحانی-در-ایران-زود-پیر-می-شوید-اینجا-برای-تیم-گرفتن,6
108,https://www.hamshahrionline.ir/news/503755/عکس-خاطره-بازی-هاشمیان-با-پیراهن-ستارگان-فوتبال,4
109,https://www.hamshahrionline.ir/news/503749/نیازمند-اگر-قسمت-شود-به-اروپا-می-روم,1
110,https://www.hamshahrionline.ir/news/503742/بیل-یک-فصل-دیگر-در-رئال-ماندنی-شد,12
111,https://www.hamshahrionline.ir/news/503738/فیلم-رویش-گل-در-زمین-تمرین-استقلال,1
112,https://www.hamshahrionline.ir/news/503735/همشهری-TV-بارسلونا-بعد-از-کرونا-کهکشانی-می-شود,1
113,https://www.hamshahrionline.ir/news/503719/اساسنامه-فدراسیون-فوتبال-نیازی-به-تصویب-هیئت-دولت-ندارد,6
114,https://www.hamshahrionline.ir/news/503705/گرانترین-بازیکن-تاریخ-اتلتیکو-در-راه-منچستر,12
115,https://www.hamshahrionline.ir/news/503718/شکایت-قلعه-نویی-از-پیروانی,5
116,https://www.hamshahrionline.ir/news/503676/مناقشه-ژاپن-و-کمیته-بین-المللی-المپیک,9
117,https://www.hamshahrionline.ir/news/503666/تعیین-قیمت-نجومی-برای-فروش-سردار-آزمون,0
118,https://www.hamshahrionline.ir/news/503643/انتقاد-ماتیوس-از-روند-مذاکرات-با-نویر,12
119,https://www.hamshahrionline.ir/news/503616/قائمشهر-یک-جشن-قهرمانی-به-پرسپولیس-بدهکار-شد,12
120,https://www.hamshahrionline.ir/news/504045/بورس-سبزپوش-شد-صعود-۱۵-هزار-واحدی-شاخص-کل,8
121,https://www.hamshahrionline.ir/news/504003/قیمت-نفت-در-آستانه-صعودی-شدن-قرار-گرفت,0
122,https://www.hamshahrionline.ir/news/503948/ریزش-سنگین-بورس-های-جهان,6
123,https://www.hamshahrionline.ir/news/503794/تصاویر-بهترین-و-خاص-ترین-خودروهای-پلیس-در-دنیا,2
124,https://www.hamshahrionline.ir/news/503795/هزینه-خرید-مسکن-حوالی-میدان-رسالت-چقدر-است,5
125,https://www.hamshahrionline.ir/news/503785/جوجه-کش-کیست-اگر-شما-ندیده-بودید-دلیل-بر-نبودن-نبود,1
126,https://www.hamshahrionline.ir/news/503788/پرداخت-وام-ازدواج-۵۰-میلیون-تومانی-به-کجا-رسید,5
127,https://www.hamshahrionline.ir/news/503780/نشست-غیر-رسمی-اوپکی-ها-و-غیراوپکی-ها-برگزار-شد,9
128,https://www.hamshahrionline.ir/news/503776/تازه-ترین-قیمت-تسهیلات-مسکن-زوجین-تهرانی-برای-وام۲۴۰-میلیونی,5
129,https://www.hamshahrionline.ir/news/503787/کدام-خودروها-از-گمرک-ترخیص-می-شوند,2
130,https://www.hamshahrionline.ir/news/503784/قیمت-نفت-ایران-هیچ-ارتباطی-با-نفت-آمریکا-ندارد,0
131,https://www.hamshahrionline.ir/news/503796/۴میلیون-کارگر-با-بیمه-خاص-جامانده-از-حمایت-های-کرونایی,6
132,https://www.hamshahrionline.ir/news/503750/پشت-پرده-تصمیم-بانک-ها-نرخ-سود-سالانه-هم-تغییر-کرد,1
133,https://www.hamshahrionline.ir/news/503338/قیمت-ها-در-سایه-کرونا-رو-به-افزایش-است,0
134,https://www.hamshahrionline.ir/news/503625/دلایل-کاهش-قیمت-سکه-در-روزهای-اخیر-طلافروشان-اجازه-فروش-سکه,0
135,https://www.hamshahrionline.ir/news/503683/خانه-هایی-که-با-۴۰۰-تا-۶۰۰-میلیون-تومان-می-توان-در-تهران-خرید,5
136,https://www.hamshahrionline.ir/news/503739/تمهیدات-ویژه-برای-تدارک-کالا-در-ماه-رمضان,8
137,https://www.hamshahrionline.ir/news/503733/جزئیات-تعدیل-سهمیه-سوخت-جانبازان,9
138,https://www.hamshahrionline.ir/news/503604/کاهش-قیمت-نفت-سکه-را-گران-کرد-مراقب-سکه-های-جعلی-باشید,0
139,https://www.hamshahrionline.ir/news/503731/جزئیات-طرح-فاصله-گذاری-جدید-در-قطارها-دو-نفر-در-هر-کوپه,1
140,https://www.hamshahrionline.ir/news/503725/دلار-و-سکه-گران-شد-آخرین-نرخ-ها-از-بازار-طلا-ارز-و-سکه,0
141,https://www.hamshahrionline.ir/news/503692/روند-بورس-چه-زمانی-معکوس-می-شود-افزایش-شدید-ریسک-در-بازار,8
142,https://www.hamshahrionline.ir/news/503670/جزئیات-وام-۱۰۰-میلیون-تومانی-ازدواج-تاریخ-ازدواج-و-نحوه-بازپرداخت,5
143,https://www.hamshahrionline.ir/news/503677/کاهش-تاریخی-قیمت-نفت-آمریکا-چه-تاثیری-بر-بازار-ایران-دارد,0
144,https://www.hamshahrionline.ir/news/503658/سقوط-نفت-برنت-به-زیر-۲۰-دلار,0
145,https://www.hamshahrionline.ir/news/503637/بورس-مرز-۷۲۶-هزار-واحد-را-رد-کرد-بازار-سرمایه-بی-توجه-به-ریزش,8
146,https://www.hamshahrionline.ir/news/503621/دلار-۱۰۰-تومان-گران-شد-جدیدترین-قیمت-ارزها,0
147,https://www.hamshahrionline.ir/news/503539/جدیدترین-قیمت-خودروهای-داخلی-تیبا-۸۷-۰۰۰-۰۰۰-تومان,2
148,https://www.hamshahrionline.ir/news/503536/خرید-اوراق-کرونا-در-فرابورس-یک-ماه-دیگر-تمدید-شد,8
149,https://www.hamshahrionline.ir/news/503532/مباشرت-در-جرم-کارکنان-بانکی-در-صورت-عدم-گزارش-تخلف-مالیاتی,6
150,https://www.hamshahrionline.ir/news/504024/تحلیلگران-پاسخ-می-دهند-با-مرگ-کیم-کره-شمالی-متلاشی-می-شود,9
151,https://www.hamshahrionline.ir/news/503902/واکنش-عجیب-رسانه-های-کره-شمالی-درباره-وضعیت-جسمانی-کیم-جونگ-اون,9
152,https://www.hamshahrionline.ir/news/503771/ترفند-بایدن-برای-پیروزی-بر-ترامپ-اوباما-به-کاخ-سفید-بازمی-گردد,1
153,https://www.hamshahrionline.ir/news/503767/پایان-قرنطینه-کرونا-برای-کودکان-بازگشایی-مدارس-ابتدایی-در-فرانسه,13
154,https://www.hamshahrionline.ir/news/503804/واکنش-ترامپ-به-وضعیت-رهبر-کره-شمالی-گرین-کارتی-ها-شامل-قانون,9
155,https://www.hamshahrionline.ir/news/503792/غیبت-مشکوک-کیم-جونگ-اون-از-ماجرای-نامه-رهبر-کره-شمالی-به-ترامپ,9
156,https://www.hamshahrionline.ir/news/503789/شمار-موارد-عفونت-با-کرونا-از-۲-۵-میلیون-گذشت-کودکان-اسپانیا,1
157,https://www.hamshahrionline.ir/news/503737/رهبر-کره-شمالی-دچار-مرگ-مغزی-شده-است,9
158,https://www.hamshahrionline.ir/news/503748/عکس-روز-عروسی-در-ووهان,13
159,https://www.hamshahrionline.ir/news/503746/عکس-روز-مون-سن-میشل-در-قرنطینه,13
160,https://www.hamshahrionline.ir/news/503744/عکس-روز-آزمایشگاه-سیار-کرونا,13
161,https://www.hamshahrionline.ir/news/503641/آمریکا-ترکیه-را-با-کاتسا-تهدید-کرد,9
162,https://www.hamshahrionline.ir/news/503730/فیلم-آلودگی-شبکه-آب-پاریس-به-ویروس-کرونا,13
163,https://www.hamshahrionline.ir/news/503682/جنجال-دوباره-مفتی-مصری-افطار-کردن-با-شراب-روزه-را-باطل-نمی-کند,1
164,https://www.hamshahrionline.ir/news/503586/جزئیات-عملیات-حشد-العبی-علیه-داعش-۱۰-سرکرده-برجسته-داعش-کشته,9
165,https://www.hamshahrionline.ir/news/503546/عربستان-ممنوعیت-اقامه-نماز-در-حرمین-شریفین-را-تمدید-کرد,9
166,https://www.hamshahrionline.ir/news/502866/دلایل-موفقیت-چشمگیر-هنگ-کنک-در-مقابله-با-کرونا,1
167,https://www.hamshahrionline.ir/news/503453/۱۰-کشور-اصلی-درگیر-کرونا-جدیدترین-آمار-مبتلایان-و-فوتی-ها,1
168,https://www.hamshahrionline.ir/news/502941/افشاگری-واشنگتن-پست-از-معامله-پشت-پرده-ترامپ-با-پکن-فرماندار,6
169,https://www.hamshahrionline.ir/news/503321/فیلم-درگیری-لفظی-ترامپ-با-یک-خبرنگار-لطفا-صدایت-را-پایین-بیاور,1
170,https://www.hamshahrionline.ir/news/503306/پیشنهاد-عجیب-آمریکا-به-عراق-در-مورد-ایران,6
171,https://www.hamshahrionline.ir/news/503328/نیاز-به-آزمایش-گسترده-و-ردیابی-تماس-ها-در-پایان-قرنطینه-سازمان,6
172,https://www.hamshahrionline.ir/news/503308/افشاگری-مجری-زن-الجزیره-از-آزار-و-اذیت-عربستانی-ها-به-خاطر-پرونده,9
173,https://www.hamshahrionline.ir/news/503286/عکس-روز-گرفتن-تست-کرونا,13
174,https://www.hamshahrionline.ir/news/503281/مادری-که-۱۷-فرزندش-را-به-کرونا-مبتلا-کرد,1
175,https://www.hamshahrionline.ir/news/503280/عکس-روز-درس-خواندن-از-راه-دور,13
176,https://www.hamshahrionline.ir/news/503270/یک-آمار-حیرت-انگیز-چند-نفر-در-جهان-در-قرنطینه-هستند,1
177,https://www.hamshahrionline.ir/news/503239/هشدار-مرکل-درباره-موج-دوم-کرونا-گشایش-کاسبی-های-خرد-در-آلمان,11
178,https://www.hamshahrionline.ir/news/503170/عکس-زمانه-کرونا-و-صف-آرایی-مبارزان-آزادی-و-سلامتی,13
179,https://www.hamshahrionline.ir/news/503481/هشدار-بدافزار-سارق-دوباره-فعال-شد,1
180,https://www.hamshahrionline.ir/news/503292/انتقاد-انجمن-صنفی-روزنامه-نگاران-تهران-از-اتهام-زنی-به-خبرنگاران,6
181,https://www.hamshahrionline.ir/news/502924/حمله-هکری-به-سامانه-های-۲-شرکت-هواپیمایی-ایران-چه-اطلاعاتی,1
182,https://www.hamshahrionline.ir/news/502524/برنده-مسابقه-جهانی-عکس-های-مطبوعاتی-سخن-صریح,6
183,https://www.hamshahrionline.ir/news/502431/همشهری-TV-چطور-به-صورت-مجازی-ماسک-بزنیم,1
184,https://www.hamshahrionline.ir/news/502060/استفاده-از-دستبند-الکترونیک-برای-فاصله-گذاری-اجتماعی,6
185,https://www.hamshahrionline.ir/news/502050/واکنش-رویترز-به-متفاوت-ترین-رژه-روز-ارتش-ایران,4
186,https://www.hamshahrionline.ir/news/501742/آیفون-۲۰۲۰-SE-با-قیمت-۴۰۰-دلار-رونمایی-شد,0
187,https://www.hamshahrionline.ir/news/501698/ببینید-قرنطینه-تهران-به-روایت-نیویورکر,13
188,https://www.hamshahrionline.ir/news/501339/ماجرای-شکایت-وزارت-ارتباطات-از-رائفی-پور-پشت-پرده-ماجرایی-که,1
189,https://www.hamshahrionline.ir/news/501359/واکنش-کیهان-به-اظهارات-مرعشی-درباره-اختیارات-رئیس-جمهوری-و-رهبری,5
190,https://www.hamshahrionline.ir/news/501293/شکایت-از-رائفی-پور-به-خاطر-سامانه-پارازیت-خطرناک-هادیان,9
191,https://www.hamshahrionline.ir/news/501197/VPN-قانونی-چطور-و-از-سوی-کدام-نهاد-به-اشخاص-واگذار-می-شود,4
192,https://www.hamshahrionline.ir/news/501079/جهرمی-برایم-رزومه-بفرستید-۵۵۰-نفر-استخدام-می-شوند-شخصا-پیگیری,1
193,https://www.hamshahrionline.ir/news/500947/تولید-سریال-اسراییلی-با-نام-تهران-زندگی-جوانان-ضد-رژیم-از,9
194,https://www.hamshahrionline.ir/news/500483/دادوستدهای-نو-در-فضای-رسانه-ای,9
195,https://www.hamshahrionline.ir/news/500359/فیلم-چگونه-صدا-و-سیما-مانع-اصلی-توسعه-اینترنت-شده-است,1
196,https://www.hamshahrionline.ir/news/500068/حمله-کیهان-به-جهانپور-به-خاطر-چینی-ها-فرصت-طلبان-واکنش-محترمانه,9
197,https://www.hamshahrionline.ir/news/499771/ویروس-کرونا-اپل-و-گوگل-را-متحد-کرد,1
198,https://www.hamshahrionline.ir/news/499774/اپل-و-گوگل-برای-تکنولوژی-ردیابی-تماس-کووید-۱۹-همکاری-می-کنند,1
199,https://www.hamshahrionline.ir/news/499757/مجله-تایم-با-پنج-جلد-ویژه-مبارزان-کرونا-منتشر-شد,1
200,https://www.hamshahrionline.ir/news/499579/آیفون-۱۲-طراحی-در-چهار-مدل-منحصر-به-فرد,1
201,https://www.hamshahrionline.ir/news/499553/آمادگی-بخش-خصوصی-برای-رفع-مشکل-فرکانس-و-افزایش-کیفیت-اینترنت,1
202,https://www.hamshahrionline.ir/news/499184/روزنامه-ها-ویروس-کرونا-را-منتقل-نمی-کنند,1
203,https://www.hamshahrionline.ir/news/498906/گوگل-با-انتشار-اطلاعات-تردد-مردم-به-نبرد-با-کرونا-رفت,1
204,https://www.hamshahrionline.ir/news/499004/روزنامه-ها-و-نشریات-چاپی-از-۲۳-فروردین-منتشر-می-شوند,9
205,https://www.hamshahrionline.ir/news/498684/انتقاد-کیهان-از-چراغ-سبز-رئیس-جمهور-اهرم-زور-هم-کارساز-است,1
206,https://www.hamshahrionline.ir/news/498282/ارتقای-رایگان-اینترنت-خانگی-به-۱۶-مگابیت-جزئیات-وعده-جدید-وزیر,9
207,https://www.hamshahrionline.ir/news/498245/توقف-چاپ-نسخه-کاغذی-حیات-روزنامه-ها-را-به-خطر-می-اندازد,6
208,https://www.hamshahrionline.ir/news/498213/پر-دانلودترین-اپلیکیشن-های-جهان-را-بشناسید,1
209,https://www.hamshahrionline.ir/news/503828/بحران-کرونا-و-مزایای-تله-مدیسین,1
